STDATUM;AIRLINE;TRIP;AD;AIRLINE_VK;TRIP_VK;STDATUM_VK;AD_VK;SCHENGEN;ABFERTIGUNGSART;TYP;POS;ROU;STTIME;SIKA
20160706;OS;184;D;OS;183;20160706;A;SCHENGEN;J;F70;19;VIE;1750;80
20160706;OS;187;A;OS;188;20160706;D;SCHENGEN;J;100;11;VIE;1840;100
20160706;OS;188;D;OS;187;20160706;A;SCHENGEN;J;100;11;VIE;1920;100
20160706;OS;241;A;OS;242;20160706;D;SCHENGEN;J;DH4;43;GRZ;755;76
20160706;OS;242;D;OS;241;20160706;A;SCHENGEN;J;DH4;43;GRZ;830;76
20160706;OS;245;A;OS;246;20160706;D;SCHENGEN;J;DH4;43;GRZ;1950;76
20160706;OS;246;D;OS;245;20160706;A;SCHENGEN;J;DH4;43;GRZ;2025;76
20160707;OS;177;A;OS;178;20160707;D;SCHENGEN;J;E95;52;VIE;820;120
20160707;OS;178;D;OS;177;20160707;A;SCHENGEN;J;E95;52;VIE;1035;120
20160707;OS;179;A;OS;180;20160708;D;SCHENGEN;J;100;106;VIE;2120;100
20160708;OS;180;D;OS;179;20160707;A;SCHENGEN;J;100;106;VIE;745;100
20160707;OS;183;A;OS;184;20160707;D;SCHENGEN;J;F70;106;VIE;1635;80
20160707;OS;184;D;OS;183;20160707;A;SCHENGEN;J;F70;106;VIE;1750;80
20160707;OS;187;A;OS;188;20160707;D;SCHENGEN;J;100;74;VIE;1840;100
20160707;OS;188;D;OS;187;20160707;A;SCHENGEN;J;100;74;VIE;1920;100
20160707;OS;241;A;OS;242;20160707;D;SCHENGEN;J;DH4;44;GRZ;755;76
20160707;OS;242;D;OS;241;20160707;A;SCHENGEN;J;DH4;44;GRZ;830;76
20160707;OS;245;A;OS;246;20160707;D;SCHENGEN;J;DH4;43;GRZ;1950;76
20160707;OS;246;D;OS;245;20160707;A;SCHENGEN;J;DH4;43;GRZ;2025;76
20160708;OS;177;A;OS;178;20160708;D;SCHENGEN;J;E95;52;VIE;820;120
20160708;OS;178;D;OS;177;20160708;A;SCHENGEN;J;E95;52;VIE;1035;120
20160708;OS;179;A;OS;180;20160709;D;SCHENGEN;J;319;26S;VIE;2120;138
20160709;OS;180;D;OS;179;20160708;A;SCHENGEN;J;319;26S;VIE;745;138
20160708;OS;183;A;OS;184;20160708;D;SCHENGEN;J;100;106;VIE;1635;100
20160708;OS;184;D;OS;183;20160708;A;SCHENGEN;J;100;106;VIE;1750;100
20160708;OS;187;A;OS;188;20160708;D;SCHENGEN;J;100;61;VIE;1840;100
20160708;OS;188;D;OS;187;20160708;A;SCHENGEN;J;100;61;VIE;1920;100
20160708;OS;241;A;OS;242;20160708;D;SCHENGEN;J;DH4;44;GRZ;755;76
20160708;OS;242;D;OS;241;20160708;A;SCHENGEN;J;DH4;44;GRZ;830;76
20160708;OS;245;A;OS;246;20160708;D;SCHENGEN;J;DH4;43;GRZ;1950;76
20160708;OS;246;D;OS;245;20160708;A;SCHENGEN;J;DH4;43;GRZ;2025;76
20160709;OS;177;A;OS;178;20160709;D;SCHENGEN;J;100;61D;VIE;820;100
20160709;OS;178;D;OS;177;20160709;A;SCHENGEN;J;100;61D;VIE;1035;100
20160709;OS;187;A;OS;178;20160710;D;SCHENGEN;J;100;52;VIE;1840;100
20160710;OS;178;D;OS;187;20160709;A;SCHENGEN;J;100;52;VIE;1035;100
20160710;OS;187;A;OS;188;20160710;D;SCHENGEN;J;100;11;VIE;1840;100
20160710;OS;188;D;OS;187;20160710;A;SCHENGEN;J;100;11;VIE;1920;100
20160710;OS;245;A;OS;246;20160710;D;SCHENGEN;J;DH4;44;GRZ;1950;76
20160710;OS;246;D;OS;245;20160710;A;SCHENGEN;J;DH4;44;GRZ;2025;76
20160704;PC;321;A;PC;322;20160704;D;NSCHENGEN;J;73H;16;SAW;1305;189
20160704;PC;322;D;PC;321;20160704;A;NSCHENGEN;J;73H;16;SAW;1345;189
20160704;PC;325;A;PC;326;20160704;D;NSCHENGEN;J;73H;15;SAW;1800;189
20160704;PC;326;D;PC;325;20160704;A;NSCHENGEN;J;73H;15;SAW;1840;189
20160705;PC;321;A;PC;322;20160705;D;NSCHENGEN;J;73H;16;SAW;1305;189
20160705;PC;322;D;PC;321;20160705;A;NSCHENGEN;J;73H;16;SAW;1345;189
20160706;PC;321;A;PC;322;20160706;D;NSCHENGEN;J;32A;104;SAW;1305;180
20160706;PC;322;D;PC;321;20160706;A;NSCHENGEN;J;32A;104;SAW;1345;180
20160706;PC;325;A;PC;326;20160706;D;NSCHENGEN;J;73H;15;SAW;1800;189
20160706;PC;326;D;PC;325;20160706;A;NSCHENGEN;J;73H;15;SAW;1840;189
20160707;PC;321;A;PC;322;20160707;D;NSCHENGEN;J;73H;16;SAW;1305;189
20160707;PC;322;D;PC;321;20160707;A;NSCHENGEN;J;73H;16;SAW;1345;189
20160707;PC;5421;A;PC;5422;20160707;D;NSCHENGEN;J;73H;17;AYT;830;189
20160707;PC;5422;D;PC;5421;20160707;A;NSCHENGEN;J;73H;17;AYT;910;189
20160708;PC;321;A;PC;322;20160708;D;NSCHENGEN;J;73H;16;SAW;1305;189
20160708;PC;322;D;PC;321;20160708;A;NSCHENGEN;J;73H;16;SAW;1345;189
20160708;PC;327;A;PC;328;20160708;D;NSCHENGEN;J;73H;16;ADB;1140;189
20160708;PC;328;D;PC;327;20160708;A;NSCHENGEN;J;73H;16;ADB;1220;189
20160708;PC;329;A;PC;330;20160708;D;NSCHENGEN;J;73H;15;ESB;1130;189
20160708;PC;330;D;PC;329;20160708;A;NSCHENGEN;J;73H;15;ESB;1210;189
20160709;PC;321;A;PC;322;20160709;D;NSCHENGEN;J;73H;16;SAW;1305;189
20160709;PC;322;D;PC;321;20160709;A;NSCHENGEN;J;73H;16;SAW;1345;189
20160709;PC;325;A;PC;326;20160709;D;NSCHENGEN;J;73H;16;SAW;1800;189
20160709;PC;326;D;PC;325;20160709;A;NSCHENGEN;J;73H;16;SAW;1840;189
20160709;PC;5621;A;PC;5622;20160709;D;NSCHENGEN;J;73H;17;AYT;1010;189
20160709;PC;5622;D;PC;5621;20160709;A;NSCHENGEN;J;73H;17;AYT;1050;189
20160710;PC;321;A;PC;322;20160710;D;NSCHENGEN;J;32A;106;SAW;1305;180
20160710;PC;322;D;PC;321;20160710;A;NSCHENGEN;J;32A;106;SAW;1345;180
20160705;QS;3156;A;QS;3157;20160705;D;NSCHENGEN;C;73H;53;TLV;1320;189
20160705;QS;3157;D;QS;3156;20160705;A;NSCHENGEN;C;73H;53;TLV;1410;189
20160704;SK;667;A;SK;668;20160705;D;SCHENGEN;J;CR9;52;CPH;2215;88
20160705;SK;668;D;SK;667;20160704;A;SCHENGEN;J;CR9;52;CPH;600;88
20160704;SK;1655;A;SK;1656;20160704;D;SCHENGEN;J;CR9;73;CPH;1720;88
20160704;SK;1656;D;SK;1655;20160704;A;SCHENGEN;J;CR9;73;CPH;1750;88
20160705;SK;667;A;SK;668;20160706;D;SCHENGEN;J;CR9;52;CPH;2215;88
20160706;SK;668;D;SK;667;20160705;A;SCHENGEN;J;CR9;52;CPH;600;88
20160705;SK;1655;A;SK;1656;20160705;D;SCHENGEN;J;CR9;72;CPH;1720;88
20160705;SK;1656;D;SK;1655;20160705;A;SCHENGEN;J;CR9;72;CPH;1750;88
20160706;SK;667;A;SK;668;20160707;D;SCHENGEN;J;CR9;52;CPH;2215;88
20160707;SK;668;D;SK;667;20160706;A;SCHENGEN;J;CR9;52;CPH;600;88
20160706;SK;1655;A;SK;1656;20160706;D;SCHENGEN;J;CR9;73;CPH;1720;88
20160706;SK;1656;D;SK;1655;20160706;A;SCHENGEN;J;CR9;73;CPH;1750;88
20160707;SK;667;A;SK;668;20160708;D;SCHENGEN;J;CR9;52;CPH;2215;88
20160708;SK;668;D;SK;667;20160707;A;SCHENGEN;J;CR9;52;CPH;600;88
20160707;SK;1655;A;SK;1656;20160707;D;SCHENGEN;J;CR9;72;CPH;1720;88
20160707;SK;1656;D;SK;1655;20160707;A;SCHENGEN;J;CR9;72;CPH;1750;88
20160708;SK;667;A;SK;668;20160709;D;SCHENGEN;J;CR9;52;CPH;2215;88
20160709;SK;668;D;SK;667;20160708;A;SCHENGEN;J;CR9;52;CPH;610;88
20160708;SK;1655;A;SK;1656;20160708;D;SCHENGEN;J;CR9;71;CPH;1720;88
20160708;SK;1656;D;SK;1655;20160708;A;SCHENGEN;J;CR9;71;CPH;1750;88
20160710;SK;1655;A;SK;1656;20160710;D;SCHENGEN;J;CR9;17;CPH;1720;88
20160710;SK;1656;D;SK;1655;20160710;A;SCHENGEN;J;CR9;17;CPH;1750;88
20160710;SM;495;A;SM;496;20160710;D;NSCHENGEN;J;320;18;HRG;1600;177
20160710;SM;496;D;SM;495;20160710;A;NSCHENGEN;J;320;18;HRG;1700;177
20160705;ST;2207;A;ST;2206;20160705;D;NSCHENGEN;J;319;19;LCA;1415;150
20160705;ST;2206;D;ST;2207;20160705;A;NSCHENGEN;J;319;19;LCA;1500;150
20160704;SU;2336;A;SU;2337;20160704;D;NSCHENGEN;J;32A;106;SVO;1320;158
20160704;SU;2337;D;SU;2336;20160704;A;NSCHENGEN;J;32A;106;SVO;1420;158
20160705;SU;2336;A;SU;2337;20160705;D;NSCHENGEN;J;321;15;SVO;1320;170
20160705;SU;2337;D;SU;2336;20160705;A;NSCHENGEN;J;321;15;SVO;1420;170
20160706;SU;2336;A;SU;2337;20160706;D;NSCHENGEN;J;321;15;SVO;1320;170
20160706;SU;2337;D;SU;2336;20160706;A;NSCHENGEN;J;321;15;SVO;1420;170
20160707;SU;2336;A;SU;2337;20160707;D;NSCHENGEN;J;321;15;SVO;1320;170
20160707;SU;2337;D;SU;2336;20160707;A;NSCHENGEN;J;321;15;SVO;1420;170
20160708;SU;2336;A;SU;2337;20160708;D;NSCHENGEN;J;321;15;SVO;1320;170
20160708;SU;2337;D;SU;2336;20160708;A;NSCHENGEN;J;321;15;SVO;1420;170
20160709;SU;2336;A;SU;2337;20160709;D;NSCHENGEN;J;321;15;SVO;1320;170
20160709;SU;2337;D;SU;2336;20160709;A;NSCHENGEN;J;321;15;SVO;1420;170
20160710;SU;2336;A;SU;2337;20160710;D;NSCHENGEN;J;32A;61;SVO;1320;158
20160710;SU;2337;D;SU;2336;20160710;A;NSCHENGEN;J;32A;61;SVO;1420;158
20160704;TJT;41;A;TJT;42;20160704;D;SCHENGEN;J;BEH;52;LYS;735;19
20160704;TJT;42;D;TJT;41;20160704;A;SCHENGEN;J;BEH;52;LYS;805;19
20160704;TJT;47;A;TJT;48;20160704;D;SCHENGEN;J;BEH;61D;LYS;1920;19
20160704;TJT;48;D;TJT;47;20160704;A;SCHENGEN;J;BEH;61D;LYS;1950;19
20160705;TJT;41;A;TJT;42;20160705;D;SCHENGEN;J;BEH;41;LYS;735;19
20160705;TJT;42;D;TJT;41;20160705;A;SCHENGEN;J;BEH;41;LYS;805;19
20160705;TJT;47;A;TJT;48;20160705;D;SCHENGEN;J;BEH;40;LYS;1920;19
20160705;TJT;48;D;TJT;47;20160705;A;SCHENGEN;J;BEH;40;LYS;1950;19
20160706;TJT;41;A;TJT;42;20160706;D;SCHENGEN;J;BEH;41;LYS;735;19
20160706;TJT;42;D;TJT;41;20160706;A;SCHENGEN;J;BEH;41;LYS;805;19
20160706;TJT;47;A;TJT;48;20160706;D;SCHENGEN;J;BEH;54;LYS;1920;19
20160706;TJT;48;D;TJT;47;20160706;A;SCHENGEN;J;BEH;54;LYS;1950;19
20160707;TJT;41;A;TJT;42;20160707;D;SCHENGEN;J;BEH;43;LYS;735;19
20160707;TJT;42;D;TJT;41;20160707;A;SCHENGEN;J;BEH;43;LYS;805;19
20160707;TJT;47;A;TJT;48;20160707;D;SCHENGEN;J;BEH;41;LYS;1920;19
20160707;TJT;48;D;TJT;47;20160707;A;SCHENGEN;J;BEH;41;LYS;1950;19
20160708;TJT;47;A;TJT;48;20160708;D;SCHENGEN;J;BEH;52;LYS;1920;19
20160708;TJT;48;D;TJT;47;20160708;A;SCHENGEN;J;BEH;52;LYS;1950;19
20160704;TK;1701;A;TK;1702;20160704;D;NSCHENGEN;J;321;16;IST;850;180
20160704;TK;1702;D;TK;1701;20160704;A;NSCHENGEN;J;321;16;IST;945;180
20160704;TK;1703;A;TK;1704;20160704;D;NSCHENGEN;J;320;9;IST;1210;159
20160704;TK;1704;D;TK;1703;20160704;A;NSCHENGEN;J;320;9;IST;1310;159
20160704;TK;1705;A;TK;1706;20160704;D;NSCHENGEN;J;321;9;IST;1910;180
20160704;TK;1706;D;TK;1705;20160704;A;NSCHENGEN;J;321;9;IST;2015;180
20160704;TK;1709;A;TK;1716;20160704;D;NSCHENGEN;J;321;9;IST;2115;180
20160704;TK;1716;D;TK;1709;20160704;A;NSCHENGEN;J;321;9;ESB;2210;180
20160704;TK;1743;A;TK;1744;20160704;D;NSCHENGEN;J;73H;15;SAW;1105;165
20160704;TK;1744;D;TK;1743;20160704;A;NSCHENGEN;J;73H;15;SAW;1205;165
20160705;TK;1701;A;TK;1702;20160705;D;NSCHENGEN;J;321;18;IST;850;180
20160705;TK;1702;D;TK;1701;20160705;A;NSCHENGEN;J;321;18;IST;945;180
20160705;TK;1703;A;TK;1704;20160705;D;NSCHENGEN;J;320;9;IST;1210;159
20160705;TK;1704;D;TK;1703;20160705;A;NSCHENGEN;J;320;9;IST;1310;159
20160705;TK;1705;A;TK;1706;20160705;D;NSCHENGEN;J;32B;9;IST;1910;178
20160705;TK;1706;D;TK;1705;20160705;A;NSCHENGEN;J;32B;9;IST;2015;178
20160705;TK;1709;A;TK;1720;20160705;D;NSCHENGEN;J;321;9;IST;2115;180
20160705;TK;1720;D;TK;1709;20160705;A;NSCHENGEN;J;321;9;IST;2210;180
20160705;TK;1717;A;TK;1710;20160705;D;NSCHENGEN;J;321;9;ESB;625;180
20160705;TK;1710;D;TK;1717;20160705;A;NSCHENGEN;J;321;9;IST;720;180
20160705;TK;1743;A;TK;1744;20160705;D;NSCHENGEN;J;73H;15;SAW;1105;165
20160705;TK;1744;D;TK;1743;20160705;A;NSCHENGEN;J;73H;15;SAW;1205;165
20160706;TK;1701;A;TK;1702;20160706;D;NSCHENGEN;J;321;16;IST;850;180
20160706;TK;1702;D;TK;1701;20160706;A;NSCHENGEN;J;321;16;IST;945;180
20160706;TK;1703;A;TK;1704;20160706;D;NSCHENGEN;J;320;9;IST;1210;159
20160706;TK;1704;D;TK;1703;20160706;A;NSCHENGEN;J;320;9;IST;1310;159
20160706;TK;1705;A;TK;1706;20160706;D;NSCHENGEN;J;321;9;IST;1910;180
20160706;TK;1706;D;TK;1705;20160706;A;NSCHENGEN;J;321;9;IST;2015;180
20160706;TK;1709;A;TK;1712;20160706;D;NSCHENGEN;J;321;9;IST;2115;180
20160706;TK;1712;D;TK;1709;20160706;A;NSCHENGEN;J;321;9;ASR;2210;180
20160706;TK;1711;A;TK;1710;20160706;D;NSCHENGEN;J;321;9;IST;625;180
20160706;TK;1710;D;TK;1711;20160706;A;NSCHENGEN;J;321;9;IST;720;180
20160706;TK;1743;A;TK;1744;20160706;D;NSCHENGEN;J;73H;15;SAW;1105;165
20160706;TK;1744;D;TK;1743;20160706;A;NSCHENGEN;J;73H;15;SAW;1205;165
20160707;TK;1701;A;TK;1702;20160707;D;NSCHENGEN;J;321;18;IST;850;180
20160707;TK;1702;D;TK;1701;20160707;A;NSCHENGEN;J;321;18;IST;945;180
20160707;TK;1703;A;TK;1704;20160707;D;NSCHENGEN;J;320;9;IST;1210;159
20160707;TK;1704;D;TK;1703;20160707;A;NSCHENGEN;J;320;9;IST;1310;159
20160707;TK;1705;A;TK;1706;20160707;D;NSCHENGEN;J;32B;9;IST;1910;178
20160707;TK;1706;D;TK;1705;20160707;A;NSCHENGEN;J;32B;9;IST;2015;178
20160707;TK;1709;A;TK;1714;20160707;D;NSCHENGEN;J;321;9;IST;2115;180
20160707;TK;1714;D;TK;1709;20160707;A;NSCHENGEN;J;321;9;TZX;2210;180
20160707;TK;1713;A;TK;1710;20160707;D;NSCHENGEN;J;321;9;ASR;625;180
20160707;TK;1710;D;TK;1713;20160707;A;NSCHENGEN;J;321;9;IST;720;180
20160707;TK;1743;A;TK;1744;20160707;D;NSCHENGEN;J;73H;15;SAW;1105;165
20160707;TK;1744;D;TK;1743;20160707;A;NSCHENGEN;J;73H;15;SAW;1205;165
20160708;TK;1701;A;TK;1702;20160708;D;NSCHENGEN;J;321;16;IST;850;180
20160708;TK;1702;D;TK;1701;20160708;A;NSCHENGEN;J;321;16;IST;945;180
20160708;TK;1703;A;TK;1704;20160708;D;NSCHENGEN;J;320;9;IST;1210;159
20160708;TK;1704;D;TK;1703;20160708;A;NSCHENGEN;J;320;9;IST;1310;159
20160708;TK;1705;A;TK;1706;20160708;D;NSCHENGEN;J;321;9;IST;1910;180
20160708;TK;1706;D;TK;1705;20160708;A;NSCHENGEN;J;321;9;IST;2015;180
20160708;TK;1709;A;TK;1716;20160708;D;NSCHENGEN;J;321;9;IST;2115;180
20160708;TK;1716;D;TK;1709;20160708;A;NSCHENGEN;J;321;9;ESB;2210;180
20160708;TK;1715;A;TK;1710;20160708;D;NSCHENGEN;J;321;9;TZX;625;180
20160708;TK;1710;D;TK;1715;20160708;A;NSCHENGEN;J;321;9;IST;720;180
20160708;TK;1743;A;TK;1744;20160708;D;NSCHENGEN;J;73H;17;SAW;1105;165
20160708;TK;1744;D;TK;1743;20160708;A;NSCHENGEN;J;73H;17;SAW;1205;165
20160709;TK;1701;A;TK;1702;20160709;D;NSCHENGEN;J;321;18;IST;850;180
20160709;TK;1702;D;TK;1701;20160709;A;NSCHENGEN;J;321;18;IST;945;180
20160709;TK;1703;A;TK;1704;20160709;D;NSCHENGEN;J;320;9;IST;1210;159
20160709;TK;1704;D;TK;1703;20160709;A;NSCHENGEN;J;320;9;IST;1310;159
20160709;TK;1705;A;TK;1706;20160709;D;NSCHENGEN;J;32B;15;IST;1910;178
20160709;TK;1706;D;TK;1705;20160709;A;NSCHENGEN;J;32B;15;IST;2015;178
20160709;TK;1709;A;TK;1712;20160709;D;NSCHENGEN;J;321;9;IST;2115;180
20160709;TK;1712;D;TK;1709;20160709;A;NSCHENGEN;J;321;9;ASR;2210;180
20160709;TK;1717;A;TK;1710;20160709;D;NSCHENGEN;J;321;9;ESB;625;180
20160709;TK;1710;D;TK;1717;20160709;A;NSCHENGEN;J;321;9;IST;720;180
20160709;TK;1743;A;TK;1744;20160709;D;NSCHENGEN;J;73H;15;SAW;1105;165
20160709;TK;1744;D;TK;1743;20160709;A;NSCHENGEN;J;73H;15;SAW;1205;165
20160710;TK;1701;A;TK;1702;20160710;D;NSCHENGEN;J;321;16;IST;850;180
20160710;TK;1702;D;TK;1701;20160710;A;NSCHENGEN;J;321;16;IST;945;180
20160710;TK;1703;A;TK;1704;20160710;D;NSCHENGEN;J;320;9;IST;1210;159
20160710;TK;1704;D;TK;1703;20160710;A;NSCHENGEN;J;320;9;IST;1310;159
20160710;TK;1705;A;TK;1706;20160710;D;NSCHENGEN;J;321;9;IST;1910;180
20160710;TK;1706;D;TK;1705;20160710;A;NSCHENGEN;J;321;9;IST;2015;180
20160710;TK;1709;A;TK;1746;20160710;D;NSCHENGEN;J;321;9;IST;2115;180
20160710;TK;1746;D;TK;1709;20160710;A;NSCHENGEN;J;321;9;ADB;2210;180
20160710;TK;1713;A;TK;1710;20160710;D;NSCHENGEN;J;321;9;ASR;625;180
20160710;TK;1710;D;TK;1713;20160710;A;NSCHENGEN;J;321;9;IST;720;180
20160710;TK;1743;A;TK;1744;20160710;D;NSCHENGEN;J;73H;15;SAW;1105;165
20160710;TK;1744;D;TK;1743;20160710;A;NSCHENGEN;J;73H;15;SAW;1205;165
20160704;TWI;379;A;TWI;378;20160705;D;NSCHENGEN;C;734;63;AYT;2230;168
20160705;TWI;378;D;TWI;379;20160704;A;NSCHENGEN;C;734;63;AYT;610;168
20160705;TWI;379;A;TWI;378;20160706;D;NSCHENGEN;C;734;106;AYT;2230;168
20160706;TWI;378;D;TWI;379;20160705;A;NSCHENGEN;C;734;106;AYT;610;168
20160706;TWI;379;A;TWI;378;20160707;D;NSCHENGEN;C;734;106;AYT;2230;168
20160707;TWI;378;D;TWI;379;20160706;A;NSCHENGEN;C;734;106;AYT;600;168
20160707;TWI;379;A;TWI;378;20160708;D;NSCHENGEN;C;734;71;AYT;2330;168
20160708;TWI;378;D;TWI;379;20160707;A;NSCHENGEN;C;734;71;AYT;610;168
20160708;TWI;379;A;TWI;378;20160709;D;NSCHENGEN;C;734;103;AYT;2230;168
20160709;TWI;378;D;TWI;379;20160708;A;NSCHENGEN;C;734;103;AYT;610;168
20160709;TWI;379;A;TWI;378;20160710;D;NSCHENGEN;C;734;106;AYT;2230;168
20160710;TWI;378;D;TWI;379;20160709;A;NSCHENGEN;C;734;106;AYT;610;168
20160707;VIM;403;A;VIM;404;20160707;D;NSCHENGEN;C;320;17;VAR;1220;180
20160707;VIM;404;D;VIM;403;20160707;A;NSCHENGEN;C;320;17;VAR;1310;180
20160704;VY;1866;A;VY;1867;20160704;D;SCHENGEN;J;32B;105;BCN;1405;220
20160704;VY;1867;D;VY;1866;20160704;A;SCHENGEN;J;32B;105;BCN;1455;220
20160704;VY;6696;A;VY;6697;20160704;D;SCHENGEN;J;320;14;FCO;1140;180
20160704;VY;6697;D;VY;6696;20160704;A;SCHENGEN;J;320;14;FCO;1225;180
20160705;VY;1866;A;VY;1867;20160705;D;SCHENGEN;J;32B;27;BCN;1405;220
20160705;VY;1867;D;VY;1866;20160705;A;SCHENGEN;J;32B;27;BCN;1455;220
20160706;VY;1866;A;VY;1867;20160706;D;SCHENGEN;J;32B;106;BCN;1405;220
20160706;VY;1867;D;VY;1866;20160706;A;SCHENGEN;J;32B;106;BCN;1455;220
20160707;VY;1866;A;VY;1867;20160707;D;SCHENGEN;J;32B;106;BCN;1405;220
20160707;VY;1867;D;VY;1866;20160707;A;SCHENGEN;J;32B;106;BCN;1455;220
20160707;VY;6696;A;VY;6697;20160707;D;SCHENGEN;J;320;106;FCO;1005;180
20160707;VY;6697;D;VY;6696;20160707;A;SCHENGEN;J;320;106;FCO;1050;180
20160708;VY;1866;A;VY;1867;20160708;D;SCHENGEN;J;32B;46;BCN;1405;220
20160708;VY;1867;D;VY;1866;20160708;A;SCHENGEN;J;32B;46;BCN;1455;220
20160708;VY;6696;A;VY;6697;20160708;D;SCHENGEN;J;320;11;FCO;1140;180
20160708;VY;6697;D;VY;6696;20160708;A;SCHENGEN;J;320;11;FCO;1225;180
20160709;VY;1866;A;VY;1867;20160709;D;SCHENGEN;J;32B;12;BCN;1405;220
20160709;VY;1867;D;VY;1866;20160709;A;SCHENGEN;J;32B;12;BCN;1455;220
20160710;VY;1866;A;VY;1867;20160710;D;SCHENGEN;J;32B;10;BCN;1405;220
20160710;VY;1867;D;VY;1866;20160710;A;SCHENGEN;J;32B;10;BCN;1455;220
20160710;VY;6696;A;VY;6697;20160710;D;SCHENGEN;J;320;106;FCO;1140;180
20160710;VY;6697;D;VY;6696;20160710;A;SCHENGEN;J;320;106;FCO;1225;180
20160705;WX;9362;A;WX;9363;20160705;D;NONPAX;P;AR8;36;DUB;1040;0
20160705;WX;9363;D;WX;9362;20160705;A;NSCHENGEN;C;AR8;36;LCY;1120;95
20160707;WX;9362;A;WX;9363;20160707;D;NSCHENGEN;C;AR8;106;LCY;1940;95
20160707;WX;9363;D;WX;9362;20160707;A;NONPAX;P;AR8;106;DUB;2020;0
20160704;X3;2169;A;X3;2916;20160705;D;SCHENGEN;J;73H;28;LPA;2325;189
20160705;X3;2916;D;X3;2169;20160704;A;SCHENGEN;J;73H;28;IBZ;550;189
20160704;X3;2175;A;X3;4706;20160705;D;SCHENGEN;J;73H;17;FUE;2320;189
20160705;X3;4706;D;X3;2175;20160704;A;SCHENGEN;J;73H;17;RHO;550;189
20160704;X3;2223;A;X3;2174;20160704;D;SCHENGEN;J;73H;12;XRY;1225;189
20160704;X3;2174;D;X3;2223;20160704;A;SCHENGEN;J;73H;12;FUE;1345;189
20160704;X3;2715;A;X3;4714;20160704;D;SCHENGEN;J;73H;53;PMI;1110;189
20160704;X3;4714;D;X3;2715;20160704;A;SCHENGEN;J;73H;53;HER;1450;189
20160704;X3;3843;A;X3;2168;20160704;D;SCHENGEN;J;73H;14;BDS;1305;189
20160704;X3;2168;D;X3;3843;20160704;A;SCHENGEN;J;73H;14;LPA;1335;189
20160704;X3;4715;A;X3;4714;20160705;D;SCHENGEN;J;73H;56;HER;2145;189
20160705;X3;4714;D;X3;4715;20160704;A;SCHENGEN;J;73H;56;HER;550;189
20160704;X3;4855;A;X3;4854;20160704;D;SCHENGEN;J;73H;54;KGS;1320;189
20160704;X3;4854;D;X3;4855;20160704;A;SCHENGEN;J;73H;54;KGS;1520;189
20160705;X3;949;A;X3;2714;20160705;D;MAIL;M;73H;18;HAJ;105;0
20160705;X3;2714;D;X3;949;20160705;A;SCHENGEN;J;73H;18;PMI;600;189
20160705;X3;2169;A;X3;950;20160706;D;SCHENGEN;J;73H;18;LPA;2150;189
20160706;X3;950;D;X3;2169;20160705;A;MAIL;M;73H;18;HAJ;0;0
20160705;X3;2185;A;X3;4714;20160706;D;SCHENGEN;J;73H;55;TFS;2325;189
20160706;X3;4714;D;X3;2185;20160705;A;SCHENGEN;J;73H;55;HER;805;189
20160705;X3;2715;A;X3;2168;20160705;D;SCHENGEN;J;73H;12;PMI;1105;189
20160705;X3;2168;D;X3;2715;20160705;A;SCHENGEN;J;73H;12;LPA;1155;189
20160705;X3;2811;A;X3;2174;20160706;D;SCHENGEN;J;73H;;FNC;2310;189
20160706;X3;2174;D;X3;2811;20160705;A;SCHENGEN;J;73H;;FUE;1155;189
20160705;X3;2917;A;X3;2184;20160705;D;SCHENGEN;J;73H;10;IBZ;1110;189
20160705;X3;2184;D;X3;2917;20160705;A;SCHENGEN;J;73H;10;TFS;1310;189
20160705;X3;4703;A;X3;4854;20160706;D;SCHENGEN;J;73H;;CFU;2325;189
20160706;X3;4854;D;X3;4703;20160705;A;SCHENGEN;J;73H;;KGS;1505;189
20160705;X3;4707;A;X3;2810;20160705;D;SCHENGEN;J;73H;18;RHO;1315;189
20160705;X3;2810;D;X3;4707;20160705;A;SCHENGEN;J;73H;18;FNC;1420;189
20160705;X3;4715;A;X3;4702;20160705;D;SCHENGEN;J;73H;12;HER;1220;189
20160705;X3;4702;D;X3;4715;20160705;A;SCHENGEN;J;73H;12;CFU;1805;189
20160706;X3;949;A;X3;2818;20160706;D;MAIL;M;73H;18;HAJ;105;0
20160706;X3;2818;D;X3;949;20160706;A;SCHENGEN;J;73H;18;FAO;550;189
20160706;X3;2169;A;X3;2222;20160707;D;SCHENGEN;J;73H;55;LPA;2325;189
20160707;X3;2222;D;X3;2169;20160706;A;SCHENGEN;J;73H;55;XRY;550;189
20160706;X3;2175;A;X3;2714;20160707;D;SCHENGEN;J;73H;32;FUE;2130;189
20160707;X3;2714;D;X3;2175;20160706;A;SCHENGEN;J;73H;32;PMI;645;189
20160706;X3;2819;A;X3;2168;20160706;D;SCHENGEN;J;73H;14;FAO;1245;189
20160706;X3;2168;D;X3;2819;20160706;A;SCHENGEN;J;73H;14;LPA;1335;189
20160706;X3;2985;A;X3;2984;20160706;D;SCHENGEN;J;73H;18;PMI;1200;189
20160706;X3;2984;D;X3;2985;20160706;A;SCHENGEN;J;73H;18;PMI;1250;189
20160706;X3;4707;A;X3;4714;20160707;D;SCHENGEN;J;73H;54;RHO;2305;189
20160707;X3;4714;D;X3;4707;20160706;A;SCHENGEN;J;73H;54;HER;600;189
